id,label,tweet
18120,1,<user> when i die take my casket to the club so bitches can twerk on it i am putting the fun back in funeral
18121,1,<user> snail hoe my parents just left they gonna be gone for <number> mins snail ok ? snail hoe im horny af snail http …
18122,2,<user> shy glizzy decent af
18123,1,<user> <user> <user> “ <user> gummy worms ? <url> that bitch is a beast
18124,2,<user> don lemon gets called an uncle tom does not like it <url> <url>
18125,1,<user> niggas be in your messages like <emotion> <emotion> <emotion> <emotion> <emotion> and be on twitter like fuck bitches <emotion> <emotion> <emotion> come on nigga which one you gone be drake or …
18126,1,<user> i did not pull bitches in elementary school my parents could not afford the <number> count color box with the sharpener on the back …
18127,1,<user> fucking over your guaranteed pussy trying to get some more pussy will end you up with no pussy !
18128,2,<user> nerf the hell out of birds they no longer attack you at long range lower damage don ’ t follow you forever
18129,1,<user> can not believe you bitches find this remotely appealing <url>
18130,2,<user> this is why charlie sheen is an idol <url>
18131,1,<user> why do you always wear black cause i ’ m ready for your funeral bitch
18132,1,<user> i did not go wrong when i started talking to you i went wrong when i trusted your bitch ass
18133,1,<user> when you in a public place and ya side hoes come outta no where <emotion> <url>
18134,1,<user> fellas would you shit on a bitch if she asked you like that biggie skit ? i will take my dick and go home
18135,1,<user> i do not work for pussy the code of a real man
18136,1,<user> a lot of you all hoes pretty until a nigga enlarge that avi
18137,1,<user> i do not care how much pussy i get i still got to jack my dick
18138,1,<user> i wonder how many of you all hoes got homegrown sex tapes online and u.o.e.n.o
18139,1,<user> if you got to have every hoe you see you a weak nigga
18140,2,<user> miami <user> houston has so many trash drivers
18141,1,<user> twitter hoes just different bitches want to text or dm all day hoe i am trying to fuck something
18142,1,<user> when you start liking a hoe you do not really like because she gives you the pussy on a consistent basis
18143,1,<user> son lmao <user> i ’ m gonna cry every time <user> no bitches <url>
18144,2,<user> twitch plays call of duty enter trash talk in the chat the auto aim will do the rest
18145,1,<user> fucking with them hoes ! “ <user> “ <user> my nigga waka i hate it had to be him <url> man t …
18146,1,<user> baddest blind bitch
18147,1,<user> faggot <user> i was in the club and there was this good lookin bitch she had gold teeth tho i was confused …
18148,1,<user> obama ain t playin with these hoes <url>
18149,1,<user> happy cunt bags <emotion>
18150,1,<user> girl i know you got hoes me <url>
18151,2,<user> soulja boy trash now but i am not gonna act like i never cranked that superman
18152,1,<user> oh you did not hit me boo boo bitches who got hit in the jaw
18153,1,<user> oh you missed bitch bitxhes who got socked in the face
18154,1,<user> listen here “ <user> bitches cheat on they bitch but be so hurt when they bitch cheat back ”
18155,1,<user> this bitch at work gone make me slap her head off her fuckin neck
18156,1,<user> yo bag gucci but you still ugly hoe shut up
18157,1,<user> i can post a picture of chrus at like <number> in the morning and the little nigga will favorite and retweet that hoe
18158,0,<user> “ <user> if you aint bout that murder game pussy nigga shut up ” <number> gang <emotion> <emotion> <emotion> <emotion> <emotion>
18159,1,<user> <money> dinner dates with yo man bitch pow <user> <url>
18160,1,<user> being pussy whipped <url>
18161,1,<user> when you have got <number> or <number> hoes every one of them sees her man as god that why you do not have sex with them very often …
18162,2,<user> so i took a <number> pictures with him and he ate all the brownies i made but he the new homie <user> <url>
18163,1,<user> <user> <user> and <user> yall bitches needa start delivering !
18164,1,<user> hoes love justifying other hoes actions that how you easily know who be hoeing
18165,1,<user> my tweet wasn t really about you but if the shoe fits then lace that bitch up and wear it
18166,1,<user> that my bitch <emotion>
18167,2,<user> obersturmfuhrer matthias my wife is a superb financial brian carry on with your labelling in her presence and see ho …
18168,1,<user> bruh you are not a friend you fuck with me when you and ya bitch into it <emotion> <emotion> <emotion>
18169,2,<user> see the jumbotron ? that ’ where the jig is
18170,1,<user> girlfriends hate them friendly bitches <emotion>
18171,1,<user> how quick your bitch will text another nigga whens shes mad at you <url>
18172,1,<user> i hate when people think i am mad or sad cause i am not talking nah i am chillin bitch
18173,1,<user> im chill as fuck but ill still turn up on ur bitch ass
18174,1,<user> couple a b's c bad bitch double d popping e i do not give a f told you i am a g
18175,1,<user> best twitter beef all time was when <user> called out barbara hoe ass for cheating on her college bf with some pa …
18176,1,<user> twitter jail is pointless your suppose to tweet they need instagram jail for hoes doing shout out for shout out all …
18177,1,<user> all the main bitches are getting kicked to the curve lol
18178,1,<user> sick ass goal ned world cup 2014
18179,2,<user> it ok to trash talk but i have not seen any bama fans wishing harm or injury towards lsu players
18180,1,<user> no sex bitch i only want the neck bitch
18181,1,<user> <user> <user> jealous bitch <emotion>
18182,1,<user> was crazy about her got to know her she was a bitch felt betrayed by my judgment
18183,1,<user> this grown on your own shit is for the birds <emotion>
18184,1,<user> bouta take a shower just to fuck yo bitch <url>
18185,1,<user> but naw though you all hoes is fu do not fucking play w me
18186,1,<user> <user> i call all women bitches get over it
18187,1,<user> if she cant suck the dick right slap it on her forehead the bitch needs a spankin discipline her ass <emotion> <emotion>
18188,0,<user> <user> i woke up with a sore throat im cold niggers will be niggers so terrible
18189,2,<user> jihadi work accident seven taliban fighters including top commander killed when roadside bombs detonate prematurely … h …
18190,2,<user> me do you sell any larger sized condoms ? her sir those are <number> gallon trash bags ! me winks until security escorts me …
18191,1,<user> lol i do not need halloween to dress like a ho i know myself everyday is another opportunity
18192,1,<user> so they both was selling pussy and doing dirt together and they fell out so they putting each other on blast even though the …
18193,1,<user> hoe about to bust ha knee caps <emotion> <emotion> <url>
18194,1,<user> when your bro ask for a turn when you about to get some pussy <url>
18195,2,<user> dear future husband you have no idea how many brownie points you will get i you randomly play with my hair or scratch my …
18197,1,<user> cry liberal bitches cry like you did when daddy left mt <user> republicans are abt to take control of state legisl …
18198,1,<user> feminism noun the perverted political ideology of hateful bitches too fat to get in airplane seats <url>
18199,2,<user> boy went trick or treating at charlie sheen dada not jealous cause all charlie gave out was really good candy and by cand …
18200,2,<user> might have a better chance if we put some trash cans out there
18201,1,<user> sorry bitches it takes more than luck to beat me
18202,1,<user> <user> that has redneck written all over it lol drunks can use gravity to get down <emotion>
18203,1,<user> all you all dudes that just favorite this is a faggot smh
18204,1,<user> never snapchat will bishop he is a screenshotting son of a bitch
18205,1,<user> i can tweet i dont fw crayons and my ex gone subtweet me saying only bitch niggas fw crayons anyways
18206,1,<user> it baffles me how people talk the upmost trash about someone then turn around and be close smh people probably do it …
18207,2,<user> finally ! warner bros making superhero films starring a woman person of color and actor who identifies as queer <url>
18208,1,<user> fucking retarded question <url>
18209,1,<user> a black man asked me hey white boy do you like niggers ? well i would not use that word personally i said like is a st …
18210,0,<user> some black guy at my school asked if there were colored printers in the library it <number> man you can use any printer you …
18211,1,<user> what type of eye make up do redneck women use ? nascara
18212,1,<user> women complain that chivalry is dead yes congratulations bitches you killed it with feminism <url>
18213,1,<user> why give a bitch ya heart when she rather have a purse
18214,0,<user> are you justin beiber ? because your a fucken gay cunt <user> <url>
18215,1,<user> <user> hell yea ! i do not know what wrong w the brothas that love these cave hoes so damn much stop it now
18216,0,<user> <user> they should be ashamed of themselves i will be single for life before i fuck w a nasty faggot ass white man
18217,1,<user> <user> a captain save a hoe just jumped in the convo to save these hoes lls
18218,1,<user> <user> lmao bummy bitches
18219,1,<user> i want to leave but he said he was going to eat my pussy now i am afraid to go and leave my cat alone with him
18220,1,<user> wow he did not just call them bitches from what i could see it looked like brady told the crowd f*ck <censored> you bitches !
18221,2,<user> gwen stefani new single is trash her hilary duff britney and fergie have to give it up and go raise your kids and judg …
18222,0,<user> the reason you called jesus a monkey is because you knew he was not your color farrakhan the time
18223,1,<user> if having hoes excite you you still a lil nigga <emotion>
18224,1,<user> how bout some of you bitches be women for halloween
18225,1,<user> bitches get away with too much behind their social media accounts popular on twitter and instagram but lame and broke as fuck i …
18226,1,<user> “ <user> when someone brings up your other hoes in front of bae <url>
18227,1,<user> with your bitch ass
18228,1,<user> <user> when you tryna get bitches on linkedin <url>
18229,1,<user> hi mom last night i was cunt slapping when you texted me about grandpas bypass sorry i did not get back to you until no …
18230,1,<user> ain t worth it your pussy smelled like reused soap anyways <emotion> <emotion> ️
18231,1,<user> allergic to bullshit fuck boys basic bitches
18232,1,<user> never seen a nigga get laughed at when he got his test back and it was an a on that bitch
18233,1,<user> <user> <emotion> <user> she went all the way to home depot just to take a sink pic i hate you hoes http :// …
18234,1,<user> if she has you know my name not my story in her bio you know she a hoe
18235,1,<user> these hoes really ain t loyal <emotion> <emotion> <url>
18236,1,<user> when all yo hoes hit you up at da same time <url>
18237,2,<user> great story of what it really like to be a camel jockey at the camel races in <user> <url> tra …
18238,1,<user> not into dressin to impress these bitches or niggas
18240,1,<user> darkskin girls got that juicy pussy <emotion> <emotion> <emotion> <emotion> <emotion>
18241,1,<user> fat hoes belly shirts die now
18242,1,<user> “ <user> <number> percent yo bitch with me <number> percent that scrap with me ”
18243,1,<user> “ <user> fucking niggas bitches man i am use to it ”
18244,1,<user> bitches be <number> in 8 th grade talking about i miss bae <emotion> <emotion> naw bitch you missed graduation <emotion> <emotion> <emotion> <emotion>
18245,1,<user> i am in yo hood i will prolly fuck yo hoe
18246,1,<user> <user> working on diz music be in studio soon nicca
18247,1,<user> some of you hoes so basic i have to break it down barney style <emotion> <emotion>
18248,1,<user> wet pussy makes the dick slip out <emotion> <emotion>
18249,1,<user> bitches be like had my heart taken since <date> i love you babe bitch isnt that today ?
18250,1,<user> retweet if you see a ratchet hoe on your timeline
18251,1,<user> “ <user> i can not fw no friendly bitch ”
18252,1,<user> girls with good pussy are possessed by demons its a fact
18253,1,<user> finna make a power move wit a bitch taxes we both gone be straight long as she do wat i told ha
18254,1,<user> i guess it cool to just walk around with ya titties out in a see thru top ? shit if these hoes ain t trippin how can i
18255,1,<user> if i see a bitch walking around wearing what rihanna had on ima grab a titty and hoe i dare you to get mad we can fight ab …
18256,1,<user> real niggas can handle anything including any bitch or any nigga
18257,2,<user> coincky dink <url>
18258,1,<user> girls wanna hoe around and turn up but gone regret the shit afterwards
18259,1,<user> <user> hell nahh if a bitch had respect for her own damn body she would not wear that shit in public
18260,1,<user> back in the g getting pregnant was a big deal now these bitches getting pregnant and its like what else new ? !
18261,0,<user> only pussy niggas would not fuck with a chick if she has stretch marks
18262,1,<user> when you think you sliden bitch you slippen and i know the truth i knoww i knoww i knoww you know that i knoww i knoww i …
18263,1,<user> i am woman hear me bitch
18264,1,<user> deletin emojis off a nigga bitch contact name cos they do not mean shit to you anymore <emotion>
18265,1,<user> “ <user> lmfao <user> lmao <user> you a faggot if you ever wore a tall tee and took your pant …
18266,1,<user> hoes be having <number> iphone cases and <number> pair of panties
18267,1,<user> one good girl is worth a thousand bitches <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> …
18268,1,<user> <user> <user> get downstairs you fucking pussy
18269,1,<user> <user> get downstairs and play me im fifa bitch
18270,1,<user> when she tells you go hug one of your hoes and you actually do it <url>
18271,1,<user> meat forevea selling a bitch out <emotion> <emotion> <emotion> <emotion> <emotion>
18272,1,<user> retweet to save a dumb bitch <url>
18273,1,<user> well i d love to stay and chat but you are a total bitch
18274,2,<user> on this day <date> in <number> waylon jennings left us for that honky tonk in the sky dreaming my dreams ht
18275,1,<user> the person below is into big booty bitches <emotion> <emotion>
18276,1,<user> cinco de way ho <url>
18277,2,<user> when other girls wear beanies they look cute and stylish but when i wear them i look like a member of a drug cartel who …
18278,1,<user> wow so the dolphin asked her to marry him and she kisses the other guy right in front of her rude ass bitch <url>
18279,2,<user> this is so great regular season ball is for the birds
18280,1,<user> biddin with my bitches family
18281,1,<user> we gotta be pretty with a perfect body smart funny not too tall know how to cook be good at sex but not a hoe h …
18282,1,<user> niggas really are the new bitter bitches
18283,1,<user> or lack of “ <user> smh u niggers and ur music knowledge ”
18284,1,<user> if she ever been on a club flyer she a hoe
18285,2,<user> dying laughing russian wrestlers mock girly man obama workout video <url>
18286,2,<user> worst tweet ever ? pr pro manages to sound racist mock aids in a single tweet <url>
18287,2,<user> low turnout reported but charlie crist just filed and emergency motion to extend voting hours in broward co <url>
18288,2,<user> richard grenell wapo greg sargent mocks voter id and proves point of proponents <url>
18289,1,<user> when bitches try to be funny that get you beat up real quick
18290,1,<user> stay shutting these hoes down
18291,2,<user> have to go with the slant pass to your outside linebacker in that situation
18292,1,<user> if i cut all my hoes off for u and we stop talkin you owe me some new hoes <emotion> fym
18293,2,<user> <user> one day more until turkey it will nip me in the belly we will be ready for the stuffing we will wet ours …
18294,1,<user> hits blunt bruh if she tells me to go text my other hoes but she one of my hoes do i keep texting her ? <url>
18295,1,<user> that shit for the birds
18296,1,<user> <user> shut up hoe ass nigga
18297,1,<user> <user> why you sneak dissin you hoe ass nigga
18298,1,<user> <user> bitch shutup
18299,1,<user> <user> lol man bitch shut the fuck up
18300,1,<user> <user> lol man bitch shutup i am salty lowkey
18301,1,<user> <user> lol why you tryna be raw doe bitch
18302,1,<user> man this hoe heaven stay taking all day
18303,1,<user> hell yea bitch !
18304,1,<user> suge knight deserved to get shot that nigga had 2 pac killed ! fuck suge karma is a bitch !
18305,2,<user> girls do not let a dude treat you like a yellow starburst you are a pink starburst
18306,1,<user> not a one <user> <user> lmao never saw a bitch at a deltron concert blood
18307,1,<user> when someone retweets a bitch i hate onto my timeline <url>
18308,1,<user> the big bitch in the back of a group of girls is known as the caboose fat
18309,1,<user> <user> <user> hahaha ok you got a point there there would be hella bitches screamin and cryin ova that nigga th …
18310,0,<user> “ <user> i hate that hoe already <emotion> <emotion> <url> <emotion> <emotion> <emotion> this shit cracks me up !
18311,1,<user> my dad is a hoe fuck him <emotion>
18312,1,<user> niggas fufu and bitches is too
18313,1,<user> ow and while i am at it where has <user> gone the big lanky twat
18314,2,<user> incase any hillbillies try to roast <emotion> <emotion> <url>
18315,2,<user> <user> it a bird it a plane it jake mcgee ! <url>
18316,1,<user> you all hoes need to get out more there so much more to life than being a fuckin hater go get yours
18317,1,<user> <emotion> <user> x___x <user> only twitter niggas care bout hairy pussy them <number> niggas i fucked today ain t gi …
18318,1,<user> andrew bynum got traded and then they waived him the very next day a nigger can not keep a job
18319,0,<user> being a nigger is not a color it a state of mind
18320,1,<user> somewhere in the ghetto it a nigger getting shot over bbq
18321,1,<user> <emotion> <user> interesting <user> if ur child father aint shit then look in the mirror at the dumb bitch …
18322,1,<user> you can buy milk w wic guys <user> qtna <user> how y ’ all bitches gon breast feed wit nipple rings ? <emotion> <emotion> “
18323,2,<user> psychological warfare for dhimmis defeating islam <url> joining forces to take out world trash h …
18324,2,<user> our national bird the american bald eagle is an endangered species success story <url>
18325,2,<user> republicans want to yank food stamps from the hungry <date> <number> <url> prg p 2
18326,1,<user> a recent harvard study concluded that bitches in fact be trippin
18327,2,<user> mila kunis has heterochromia iridum which gives her two different colored eyes one eye is green the other is brown
18328,2,<user> the strings attached to boxes of animal crackers were originally put there so that the box could be hung from christmas tree …
18329,1,<user> i see you subtweeting me hoe
18330,1,<user> or fags cause if you post you found him attractive as well <user> niggas who post trannys to see if a nigga thirsts ov …
18331,1,<user> it never about the hoes he entertaining it always about the fact that he entertaining these hoes !
18332,1,<user> you are such a bitch <url>
18333,1,<user> do not get your panties in a twist just take them off and let my tongue twist around in your pussy instead
18334,1,<user> did that bitch ever get out of ludacris way ?
18335,1,<user> if you have been though what i have been through you would have turned into a heartless bitch by now but i am stronger and bet …
18336,1,<user> what it like being a cold hearted cunt ?
18337,1,<user> i need my pussy ate now !
18338,2,<user> yo mama so ghetto she uses cigarette butts as q tips
18339,2,<user> goes into monkey bar to meet swingers
18340,1,<user> <user> pepsi and cheerios smashin on these hoes got me blue in the taco bae thinks of me flaco errybody frontin jus …
18341,1,<user> there only one bae at the end of the day <emotion> <emotion> <emotion> <emotion> cause she ride for me unlike you other bitches
18342,1,<user> “ <user> “ <user> that pussy so wet she gotta dry outside ” stop telling my business ” <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion> <emotion>
18343,2,<user> <user> i do not care who kendrick made that song for it still trash
18344,1,<user> listen cunt today ain ’ t yo day
18345,0,<user> nah i hate white people now since he looks like a dyke <user> i think he just ended racism <url>
18346,1,<user> moment of truth these hoes the truth
18347,2,<user> shy people tend have great observational skills making it easier to recognize the core of a problem then solving it
18348,1,<user> philly full of these type hoes broke bitches ! <url>
18349,1,<user> if she always been a dyke she a virgin no way around that her first time eating box do not take her virginity …
18350,1,<user> vote or die bitches
18351,1,<user> nah go talk to ur hoes since u dont wanna text back n shit <url>
18352,1,<user> andy went from owning toys to owning bitches and also tf is that coke doing teaching a class ? <emotion> <url>
18353,1,<user> when you see a bitch nigga subtweet you <url>
18354,1,<user> i am grown let me be a hoe in peace
18355,1,<user> sharkeisha d to lose one face due to the brute force of a knockout punch dat bitch got sharkeisha d
18356,1,<user> these hoes ain t loyal women of this generation cannot be trusted
18358,2,<user> when your phone goes off in class and the teacher says turn that trash off but its a song from your mixtape https :// t …
18359,1,<user> these bitches is actors out here
18360,1,<user> gemini does not really look back at their ex some things just look better in the trash !
18361,1,<user> yall really expect a <number> yr old nigga to still rap about raping hoes and killing his mother ? nah
18362,1,<user> twitter whats this mean ? <user> i come alive in the night time sleep all day hoe all night
18363,1,<user> good pussy ain t changin nothin might bump you up to main hoe from side jank that only mean you get fucked more <emotion>
18364,1,<user> your pussy must not pop severely “ <user> but im single <emotion> <url>
18365,1,<user> mac <number> lay on the floor like a matress <user> young based god came straight for the bitches
18366,2,<user> it is shakespeare birthday take a look at some shakespearean trash talk <url>
18367,0,<user> illegal alien is not a race it a crime <user> <user> <user> <user> wetbacks <url>
18368,1,<user> if a girl cant make a decision whether to date you or not tell that bitch to kick rocks
18369,1,<user> if ya girl shaves the pussy before going out with her girls somethings wrong
18370,1,<user> dont try too fuck with me and got a million and two bitches because i will tell them all i promise i will
18371,2,<user> because sometimes you just need a moment to appreciate a noble guinea pig with steampunk dragon wings <url>
18372,2,<user> naming my son caesar dawn of the apes is the absolute best movie i have ever seen in my entire life
18374,2,<user> did you know the comstock lode was a boon <number> <user> as it grew <number> <number> ppl and became <number> of the largest and wealthiest …
18375,1,<user> crying “ kill me with fire ” <user> that pussy crying for help
18376,1,<user> got these hoes on my dick like brad pitt
18377,2,<user> “ <user> look ghetto but it work <url>
18378,2,<user> austin is so cute like look at him all excited because he got oreos <url>
18379,1,<user> all bitches cheat you just gotta acknowledge its gonna happens so when it does it ’ ll hurt less
18380,1,<user> everybody turning into assholes this year look what you ’ ve bitches have done to us
18381,1,<user> when you and your boys discover a hoe <url>
18382,2,<user> when you try to tell grandpa that 7 0 music was trash <url>
18383,1,<user> jenny was a hoe til she got aids until she was ready to settle down with forrest gump who tried saving her so many tim …
18384,1,<user> leotard not leopard zeeti hoes dumb “ <user> “ <user> twitpic a selfie wearing a leotard ” <url>
18385,1,<user> who gave this bitch that much confidence ? <emotion> <url>
18386,1,<user> when niggas want bitches like trey <emotion> <emotion> <emotion> <emotion> <url>
18387,2,<user> how shy people flirt learn tips from the best ! <url>
18388,1,<user> hoes hoes ain t nothin but hoes
18390,1,<user> your opinion of me is highly irrelevant bitch
18391,1,<user> <user> be out here fighting bitches like its legal
18392,1,<user> fresh out of jail and i got my chopper bitches be like vick your number <number> like the bk whopper
18393,1,<user> “ <user> well there crazy bitch and there you can look for that motherfucker corpse but you will not find …
18394,2,<user> british jihadi mother who wants to be first female executioner is mi6 most wanted <url>
18395,1,<user> all detroit niggas do is listen to dbco and fuck other niggas bitches while trying to hold on to their own with no money an …
18396,1,<user> do not block me because you think a post is about you just ask me like a boss you employee ass bitch
18397,0,<user> i hate when faggots talk shit on here then block me so i can not respond bitch i will write you a letter with my response an …
18398,1,<user> niggas get married and start dissin single bitches smh <user> you bitches want allowance and <money> dates and still singl …
18399,2,<user> best college gameday sign ever ! the dak ness is spreading ! charlie murphy true hollywood stories chappelle show http :// …
18400,1,<user> bae go text your hoes me <url>
18401,1,<user> <user> <user> when bout <number> bitches got together and thought of a reason to make they boyfriend claim them
18402,1,<user> this bitch eyebrows lookin like the bulls logo <url>
18403,1,<user> <user> <user> bye bitch
18404,1,<user> <user> my pussy dry <number> <number> <emotion> <url>
18405,1,<user> <user> its simple dont be a hoe dont worry about being exposed <emotion> fight me
18406,1,<user> rohan a bitch yo <emotion> <emotion>
18407,1,<user> these bitches so phoney <emotion> <emotion> <emotion>
18408,1,<user> rows for the hoes curls for the girls planks for the skanks deep cuts for the sluts quads for the broads no pecs no …
18409,2,<user> do not know how you yankees fans listen to kay every night absolutely brutal just nonsensical blah blah blah blah radio n …
18410,1,<user> my bitch sad lookin like a lack of funny
18411,1,<user> when you give all ya hoes up for that one girl and it do not work out <url>
18412,1,<user> if a nigga try to slide in my bitch dms <url>
18413,1,<user> these bitches putting their soul in this routine <emotion> <emotion> <emotion> <url>
18414,2,<user> this talking eggplant skurred af <url>
18415,1,<user> when a bad bitch asks you to come over <url>
18417,2,<user> when your phone goes off in class and the teacher says turn that trash off but its a song from your mixtape https :// …
18418,1,<user> bruh he threw that bitch <url>
18420,1,<user> this kid definitely got the pussy after that game <url>
18421,2,<user> oreo shake <url>
18422,1,<user> jerry springer on raw the white trash side of me is applauding <user>
18423,1,<user> when a bitch asks to eat your ass <url>
18424,0,<user> his balls ashy <user> <user> real women do this <url> and real faggots let em do that smh
18425,1,<user> a hoe only cares about the now the future is irrelevant
18426,1,<user> to get with a hoe you just need to be cute have muscles dress your ass off swag or talk a good game
18427,2,<user> john kerry caught appearing to mock israel ’ ‘ pinpoint ’ operation in gaza <url> israel gaza <url>
18428,1,<user> can not give these hoes a inch cuz they will try to take mile
18429,1,<user> it my brother weekend bitch ! long live lil ray
18430,1,<user> seen theses niggas lose it all over a basic bitch
18431,1,<user> this bitch just blew my high
18432,1,<user> gucci mane locked up rn and u want to talk about our relationship status rn bitch shut up we gotta free this nigga first
18433,1,<user> <user> yeah yo girlfriend a bitch i hope she got the hives
18434,1,<user> that bitch wanna ignore my text ? wait till she get off work <user> caption this <url>
18435,2,<user> fear mongering by the left is dying wake up who are you going <number> believe charlie rangel and hussein or mia love and c …
18436,1,<user> mt <user> <user> is paid by white supremacist they always get a negro to do their dirty work fergus …
18437,1,<user> <percent> <user> <percent> of these hoes be fake gay
18438,1,<user> lmaoo accurate <user> when bitches see a quote with a tweet on the tl <url>
18439,1,<user> lmao <user> what dum bitch made this <url>
18440,1,<user> the nipples determine whether the titties are trash or not
18441,2,<user> well there difference between erick erickson and me i have always understood obama is muslim jihadi sympathizer https :// t …
18442,0,<user> i hate a bitch dat act like a nigga <emotion>
18443,1,<user> we all know a double faced bitch named madison
18444,1,<user> we all know a faggot named luke
18446,1,<user> i love this emoji <emotion> she just like duh bitch <emotion> lol i do not give a fuck <emotion> you are ugly <emotion> whatcha gonna do about it <emotion> …
18447,1,<user> bitches post all types of sex position pics with heart emojis but let yu get her in that position this bitch complain a …
18448,1,<user> hol on bitch <emotion> <emotion> <emotion> <url>
18449,1,<user> i heard big booty bitches can not take no <emotion>
18450,1,<user> marijuana is a gateway drug it leads to happiness great sex pain relief and increased patience with crazy bitches and w …
18451,1,<user> rows for the hoes curls for the girls planks for the skanks deep cuts for the sluts quads for the broads no pecs n …
18452,1,<user> if you cant see when you have a real woman by yourside through thick and thin then maybe you do deserve these hoes si …
18453,2,<user> actor charlie sheen once bought <number> seats at an angels baseball game in hopes of catching a home run ball
18454,1,<user> there is a company which sells menstrual pads for pet dogs called bitch diapers
18455,2,<user> if life hands you a hot potato try throwing it at two birds
18457,1,<user> when eminem said call me a faggot cause i hate a pussy <url>
18458,2,<user> when joey bada said traded in my nikes for a new mic i guess it safe to say he sold his soles for a new life ht …
18461,1,<user> these hoes too familiar
18462,1,<user> hmm is that a ratchet hoe i smell ?
18463,2,<user> “ kobe ” as they shoot a piece of paper into the trash
18464,1,<user> stepping away from the twitter beef i am going to bed cause i gotta be up at <number> gotta go be a redneck asshole at my us …
18465,1,<user> behind that twinkle in your eyes i can see the bitch in you <emotion> <emotion>
18466,0,<user> niggers ! <url>
18467,1,<user> me mom can you make me a sandwhich ! doesnt hear whispers to myself deaf bitch mom what the fuck did you just sa …
18468,1,<user> die slow bitch <user> that ’ <user> <user> scary accurate <url>
18470,1,<user> wcw goes out to all the women with their shit together because these pretty bitches get way too much credit for being cute w …
18471,1,<user> can not keep stooping for these hoes i know better
18472,1,<user> i was ready to delete my entire instagram app when i found out one of my ig crushes was selling pussy on backpage for <money> f …
18473,1,<user> i am going to let the pussy out like fight night vote 5 sos
18474,2,<user> <user> a muslim wmn covers the yellow star of jewish neighbour with her veil to protect her sarajevo <number> <url>
18475,1,<user> the fuck ? <user> i asked this bitch if she was having a good day and the bitch said stop being weird im conf …
18476,1,<user> idgaf what you bitches say about me <emotion>
18477,2,<user> an ad for the haitian charity water is life mocks people who use first world problems hashtag through juxtaposition
18478,1,<user> its so damn hot in this bitch
18479,2,<user> <user> because outman is a brand new yankees and because girardi will never use <number> relievers when he can use <number>
18480,1,<user> this bitch is just dead weight pallbearers
18481,1,<user> niggas gossip like hoes i am sleep tho
18482,1,<user> i love being loyal to one person <emotion> ️ fuck having hoes <emotion> <emotion> <emotion> <emotion>
18483,1,<user> i ain t tryna steal ya car but i did eat the hell outcha wife pussy ! htgawm
18484,2,<user> so this ape can get a mcm but i can not unbelievable <url>
18485,1,<user> oreos first you twist it then you aw crap it broke
18486,2,<user> use what talent you possess the woods would be very silent if no birds sang except those that sang best
18487,1,<user> monday was such a bitch today
18488,1,<user> r.i.p. to the hoes dying for attention
18489,0,<user> <user> <user> lmao what a bunch of fags
18490,2,<user> <user> <user> no doubt about it i mean its cute tossing around trash cans and having 9 8 lb mexican boys wantin …
18491,0,<user> i saw a great chimpout <number> summers ago a middle aged salvadoran and his <number> yr old son got wasted by <number> beaners at the metlife …
18495,1,<user> i got <number> problems and the bitch heard me call her a bitch so now i have <number>
18496,1,<user> how girls become friends omg i love your shoes how guys become friends excuse me sir i see u fuck bitches i
18500,1,<user> <number> rts and i will grab the mic and yell fuck her right in the pussy <url>
18501,1,<user> i do not have an iphone so i have to manually ignore these hoes <url>
18503,1,<user> when ling ling talkin shit and u finally understand her <url>
18506,2,<user> idc i still watch two and a half men well the old one with charlie
18507,1,<user> if u know how to french inhale ur a bad bitch
18508,1,<user> there too much groupie bitches hard to come across girls who are not overly social and friendly with everyone
18509,1,<user> u can eat all the pineapples you want ur pussy still trash
18510,1,<user> all these faggots posting faces about to get the hot unfollow
18511,1,<user> only soo much a bitch can take
18512,1,<user> it make the pussy sing “ <user> it aint ? <user> my dumb ass thought that was a microphone http :// t …
18513,1,<user> all i see down my tl is naked white bitches <emotion> <emotion> <emotion> <emotion>
18514,1,<user> drinking veuve cliquot and eating marshmallows basically because i am a classy bitch
18515,0,<user> most of these niggas go broke for these hoes
18516,1,<user> if you are attractive and you think any straight guy just wants to be your friend bitch you stupid
18517,1,<user> all three of these hoes getting cute for fucking school taking for ever and waking me the fuck up ! this why i can not stand h …
18518,1,<user> <user> “ why that bitch lookin all in the car u know her ? ! ” <url>
18519,1,<user> no i ain t no bitch and no i ain t no snitch !
